TimeSeconds,MissionState,WaypointIndex,PositionXMetres,PositionYMetres,PositionZMetres,GroundVelocityXMetresPerSecond,GroundVelocityYMetresPerSecond,GroundVelocityZMetresPerSecond,GroundSpeedMetresPerSecond,AirVelocityXMetresPerSecond,AirVelocityYMetresPerSecond,AirVelocityZMetresPerSecond,AirSpeedMetresPerSecond,YawDegrees,PitchDegrees,RollDegrees,TargetDistanceMetres,DistanceTravelledMetres,WindXMetresPerSecond,WindYMetresPerSecond,WindZMetresPerSecond,WindSpeedMetresPerSecond,BirdActive,BirdPositionXMetres,BirdPositionYMetres,BirdPositionZMetres,BirdDistanceMetres,BirdClearanceMetres,BirdLidarHits,APFAvoidanceActive,APFEmergencyActive,APFObstacleCount,RepulsiveSpeedMetresPerSecond,TangentialSpeedMetresPerSecond,MapCoveragePercent,MapFreeCells,MapOccupiedCells,MapUpdateCount,FPVTargetVisible,FPVBirdVisible,FPVForwardObstacleDistanceMetres
9.4,NAVIGATION,4,8.62461077824349,0.0151368302837412,3.93193075170637,1.00248479161284,-0.194473773636889,0.0618433787405726,1.02304467621979,0.973489168955225,-0.292398610259165,0.123437261333441,1.02392131867645,-10.9785458870932,-6.61078524253183,5.05108302925582,7.37571886114136,10.9632709901656,0.0289956226576127,0.0979248366222767,-0.0615938825928687,0.119263683213568,1,12.5,-1.76,4,4.26314271505184,3.41314271505184,7,1,0,1,0.0155409860424473,0.0500091776855665,44.5486111111111,2523,43,52,1,1,3.75815191118164
9.5,NAVIGATION,4,8.73154037865302,-0.000595908642634174,3.93704963212603,1.08736415826496,-0.141321909796574,0.0477557222921624,1.09754877061544,1.04474472193832,-0.2005287028457,0.110183946999692,1.06950633324885,-7.40507621646547,-4.41023598120657,6.63394391804253,7.26873223960506,11.0714894969806,0.0426194363266365,0.0592067930491257,-0.0624282247075297,0.0960163732708961,1,12.5,-1.625,4,4.10413685426749,3.25413685426749,7,1,0,3,0.0461845696568541,0.174525820777883,45.0173611111111,2550,43,53,1,1,3.59747059613382
9.6,NAVIGATION,4,8.84431389259231,-0.0093422411262706,3.94100858510546,1.1412199153359,-0.0659429997573761,0.0365327909628605,1.14370713873431,1.09066391960378,-0.101612655985058,0.100016951109302,1.09994377487716,-3.30703916112074,-2.74409227545014,6.82710652973163,7.15593536389534,11.1846938242003,0.0505559957321232,0.035669656227682,-0.0634841601464411,0.088648021237738,1,12.5,-1.49,4,3.94459989122317,3.09459989122317,8,1,0,4,0.0792174126803563,0.250384926867212,45.6076388888889,2583,44,54,1,1,3.46056246624418
9.7,NAVIGATION,4,8.96149016609027,-0.00863100769325243,3.9442802039405,1.1807987499288,0.0323290796795365,0.0318942065878178,1.18167173852987,1.11425256420122,-0.00461222770438339,0.0917245071700884,1.1180310526497,1.56830890165052,-1.25431895441103,6.51584559313562,7.03873567283292,11.3019449709008,0.0665461857275812,0.0369413073839199,-0.0598303005822706,0.0968128085218472,1,12.5,-1.355,4,3.78640541989284,2.93640541989284,7,1,0,5,0.119075455827669,0.319577082707289,45.6076388888889,2583,44,54,1,1,3.29044064597978
9.8,NAVIGATION,4,9.08123961644024,0.00192053141053358,3.94708779101337,1.2006964952363,0.127662603226314,0.0280715849606899,1.2077904734752,1.12125094577848,0.0859015741931556,0.0847284355300217,1.12772411149419,6.06910313010888,-0.165788635947402,6.2949934889733,6.91896297398799,11.4222108954368,0.0794455494578246,0.0417610290331583,-0.0566568505693318,0.106139425243401,1,12.5,-1.21999999999999,4,3.63095194778726,2.78095194778726,8,1,0,7,0.157374356037708,0.394955768833031,46.2152777777778,2619,43,55,1,1,3.12188062845207
9.90000000000001,NAVIGATION,4,9.20158074777275,0.0229848477502527,3.94960299318446,1.20291628325681,0.241657952178275,0.0250867575946593,1.22720637864296,1.11225347547091,0.171550535903093,0.0785851000581981,1.12814582302861,11.3591437487059,0.878428035061529,5.78876970499336,6.79864490105023,11.5444459371226,0.0906628077858982,0.0701074162751821,-0.0534983424635389,0.126478722237183,1,12.5,-1.08499999999999,4,3.47990514879407,2.62990514879407,9,1,0,7,0.212120707214667,0.469830244319409,46.8576388888889,2655,44,56,1,1,2.97965141756542
10,NAVIGATION,4,9.32132659889525,0.0559303970244215,3.95162952644177,1.19470401746321,0.358347533690077,0.0202336969438073,1.24745342467625,1.09219582601888,0.248980989171479,0.0737626532654336,1.12264160993553,16.6964427535499,1.56519898386898,5.16647627559452,6.67908274470736,11.668690686324,0.102508191444323,0.109366544518598,-0.0535289563216263,0.159167583188308,1,12.5,-0.94999999999999,4,3.33439653569589,2.48439653569589,9,1,0,8,0.259829452081755,0.546116222769483,46.8576388888889,2655,44,56,1,1,2.85437980621118
10.1,NAVIGATION,4,9.43927224865675,0.100724194114329,3.95382989470293,1.17471303156198,0.476148397553104,0.0219426905378275,1.26773399602675,1.06328440775535,0.312497426679986,0.0686078675104497,1.11037624836881,22.0642711933877,2.11339960744852,4.23327305295283,6.5616633309816,11.7949062730966,0.111428623806627,0.163650970873118,-0.0466651769726222,0.203409973238873,1,12.5,-0.814999999999988,4,3.19511139808179,2.34511139808179,9,1,0,9,0.313428316211325,0.608253948857029,47.4479166666667,2686,47,57,1,1,2.68391144765827
10.2,NAVIGATION,4,9.55446379927203,0.156398896462291,3.95602004900205,1.142664834157,0.58006497268085,0.0221834879204385,1.28165923820905,1.02769052139374,0.368926930343784,0.0635719922231469,1.09375330211646,26.9142752436582,2.51958684448198,3.72671718494609,6.44758340510607,11.9228899563954,0.114974312763254,0.211138042337066,-0.0413885043027084,0.243949531267692,1,12.5,-0.679999999999986,4,3.06229992977371,2.21229992977371,10,1,0,9,0.373200073170097,0.682134967724794,47.9513888888889,2714,48,58,1,0,2.55610661093357
10.3,NAVIGATION,4,9.66596955409912,0.22281823906658,3.95806070868737,1.10598550044397,0.690403476541151,0.0194051220585911,1.30393153438917,0.987419817143762,0.411342370439517,0.0589917622073819,1.07129849669238,31.97417450935,2.84118652590461,2.67784185756506,6.33808713741108,12.0527229864873,0.118565683300203,0.279061106101634,-0.0395866401487908,0.305777736719633,1,12.5,-0.544999999999984,4,2.93650001203681,2.08650001203681,10,1,0,9,0.435162855868929,0.734995434006124,47.9513888888889,2714,48,58,1,0,2.47318736262691
10.4,NAVIGATION,4,9.7734596977107,0.299629003358882,3.96011794977548,1.06388145848125,0.794428652306088,0.022134233778261,1.32794976019803,0.94378383634969,0.441215319273279,0.0544443119754975,1.04324640944642,36.7496779939143,3.0825803458326,1.76529582684654,6.23387297381146,12.1848820538767,0.120097622131561,0.353213333032808,-0.0323100781972366,0.374469008900486,1,12.5,-0.409999999999982,4,2.81765610398892,1.96765610398892,10,1,0,10,0.499333647734604,0.798819460133419,48.3854166666667,2737,50,59,1,0,2.44599041756528
10.5,NAVIGATION,4,9.87723943655639,0.384853693449111,3.96259297900302,1.02994286741744,0.869745803639949,0.0249993346465514,1.34828225525152,0.899873476031867,0.460550023751217,0.0489354473400536,1.01206386915515,40.179762300486,3.08107842278942,1.35485962329611,6.13495791084516,12.3192064133793,0.130069391385569,0.409195779888733,-0.0239361126935022,0.430037405750984,1,12.5,-0.274999999999981,4,2.70475121871371,1.85475121871371,11,1,0,11,0.548855792003335,0.854961249418981,48.90625,2763,54,60,0,0,2.51974960682061
10.6,NAVIGATION,4,9.97732406238601,0.476941514052661,3.96508414739002,0.991388205436122,0.939171647502409,0.0253005359851563,1.36584555293466,0.853197703204672,0.474461429488972,0.0434565031185216,0.977214631741531,43.4506778444295,3.14065616140832,0.828983178967537,6.04163204557385,12.4552477764008,0.13819050223145,0.464710218013438,-0.0181559671333653,0.485161664577515,1,12.5,-0.139999999999978,4,2.59725428765488,1.74725428765488,11,1,0,11,0.606810491385836,0.908343264719497,48.90625,2763,54,60,0,0,5.79923760558936
10.7,NAVIGATION,4,10.0735376843702,0.575571073024451,3.96771716431259,0.95129819483515,1.00181149723662,0.0276809276941533,1.38179620973937,0.809174115386523,0.4820544775903,0.0376891928519859,0.942634469788928,46.4815112545592,2.89456650569019,0.406739994660966,5.95443362715233,12.5930710584186,0.142124079448627,0.51975701964632,-0.0100082651578326,0.538931144769175,1,12.5,-0.0049999999999768,4,2.49516017952439,1.64516017952439,11,1,0,12,0.653489592595314,0.960329512712529,49.1493055555556,2777,54,61,0,0,5.72126763086872
10.8,NAVIGATION,4,10.1658890847399,0.679445669399653,3.97043882712125,0.911588000429139,1.05121797442078,0.0274640415064319,1.39169184299096,0.76859088833912,0.486447427604058,0.0317605327909719,0.910149320113842,49.0690490210079,2.8179444495153,0.298469483274201,5.87361647132033,12.7321001170854,0.14299711209002,0.564770546816718,-0.00429649128454005,0.582608277022477,1,12.5,0.130000000000026,4,2.39809052608539,1.54809052608539,12,1,0,12,0.711187485573114,1.01827904847781,49.4965277777778,2795,56,62,0,0,5.58511231870621
10.9,NAVIGATION,4,10.2542094186286,0.786557801930712,3.97320763684213,0.873935708024721,1.07812127826273,0.0272149616211777,1.38811014207791,0.731964060010257,0.485996869908741,0.0257662849844485,0.878992744082505,50.9714355043351,2.47905567778005,-0.178148835849312,5.7994396635777,12.8709615775336,0.141971648014464,0.592124408353985,0.00144867663672922,0.60890833667515,1,12.5,0.265000000000027,4,2.30571370877977,1.45571370877977,13,1,0,12,0.751516476774431,1.04016486517447,49.4965277777778,2795,56,62,0,0,5.49879920656539
11,NAVIGATION,4,10.3391426691329,0.89626796148058,3.97583556955371,0.840110588296777,1.10272290389144,0.025673363530867,1.38652180831392,0.700632473116767,0.48609010830455,0.0201632793835091,0.852980664266631,52.6979993773079,2.19650137884302,-0.0276512359294885,5.73142093192495,13.0097349092763,0.13947811518001,0.61663279558689,0.00551008414735796,0.632234537363139,1,12.5,0.400000000000029,4,2.21724383270156,1.36724383270156,13,1,0,12,0.796620016683294,1.08733348692196,49.9131944444444,2818,57,63,0,0,5.32305540642411
11.1,NAVIGATION,4,10.4207103652351,1.00642147405165,3.9784043316495,0.807882147154233,1.10181642111652,0.0257741706244852,1.36650550580813,0.674332225753575,0.491589334464719,0.014740135492214,0.834626441016317,53.7501040886614,1.78427353330429,0.540746417384426,5.66937592552465,13.1468264767754,0.133549921400658,0.610227086651803,0.0110340351322712,0.624767499731676,1,12.5,0.535000000000031,4,2.13217024750115,1.28217024750115,14,1,0,13,0.835211072154221,1.14313842522633,50.0694444444444,2827,57,64,0,0,5.24508276648073
11.2,NAVIGATION,4,10.4993935934959,1.11613316392015,3.98109021880558,0.781763165358718,1.09770271599586,0.0260085003668589,1.34788031423702,0.655555791710783,0.502083075972637,0.00905536083186933,0.825786177399145,54.5422475809459,1.25099554714963,0.787010198747794,5.6127338845434,13.2818639703999,0.126207373647935,0.595619640023218,0.0169531395349896,0.609080015830917,1,12.5,0.670000000000033,4,2.04983374289712,1.19983374289712,14,1,0,14,0.860233612699101,1.1782380690109,50.0694444444444,2827,57,64,0,0,5.12496731809224
11.3,NAVIGATION,4,10.5735151771119,1.20996132273486,3.98414582816284,0.726505764727165,0.885506631656457,0.0318911517960655,1.14584015746187,0.613120136470305,0.327170084359747,0.00715596307150414,0.694987606833971,50.6331491752967,2.9856139674135,-12.0095456633236,5.55976575858318,13.4014951898767,0.11338562825686,0.55833654729671,0.0247351887245613,0.570269962652474,1,12.5,0.805000000000035,4,1.96865151829725,1.11865151829725,15,1,0,14,0.897009135472827,1.21410674439642,50.2951388888889,2838,59,65,0,0,5.04281994706914
11.4,NAVIGATION,4,10.6420690940378,1.28274072773585,3.98767801852375,0.672185624226346,0.672695884587627,0.035394247254149,0.9516333428881,0.567333042274128,0.153110775575879,0.00473343902161702,0.587649637027401,45.0217385424365,3.21540628067417,-11.9496610657245,5.50935560650102,13.5015795659644,0.104852581952219,0.519585109011748,0.030660808232532,0.530945227504936,1,12.5,0.940000000000037,4,1.88932005997018,1.03932005997018,15,1,0,15,0.918200160459755,1.25,50.4166666666667,2845,59,66,0,0,1.54596847956313
11.5,NAVIGATION,4,10.7050813699333,1.33276914580941,3.99128804617903,0.615904222184578,0.440549857558787,0.0354346241130437,0.758075062566953,0.517711285016922,-0.0198909285984076,0.00196520332044409,0.518096984838235,38.0217385424365,3.45496647507806,-11.8822974182552,5.46008358848,13.5822076729098,0.0981929371676557,0.460440786157195,0.0334694207925996,0.471982809639142,1,12.5,1.07500000000004,4,1.81335427295145,0.963354272951448,16,1,0,16,0.937150282538561,1.25,50.4166666666667,2845,59,66,0,0,1.31368729188929
11.6,NAVIGATION,4,10.7617349978183,1.35911217457808,3.99483676618082,0.552384285200053,0.203052794751566,0.0362382644250506,0.589637217109754,0.465908271686398,-0.192243909866408,-0.00109242586938716,0.504013325122273,31.0217385424365,3.64294185249552,-11.8255118857215,5.41171255658978,13.6449783061866,0.086476013513655,0.395296704617974,0.0373306902944378,0.40636334238327,1,12.5,1.21000000000004,4,1.74465650412928,0.894656504129283,17,1,0,16,0.955186789937835,1.25,50.4340277777778,2847,58,67,0,1,1.2329314396329
11.7,NAVIGATION,4,10.8118794951791,1.36144605013027,3.99855440507404,0.485510451061186,-0.0391708417329879,0.0363975278011562,0.488446038945699,0.413302064894304,-0.3643466731935,-0.00472789990035178,0.550989517278264,24.0217385424365,3.6111023830564,-11.8346441102503,5.36377961979263,13.6956918654129,0.0722083861668818,0.325175831460512,0.041125427701508,0.335625793410597,1,12.5,1.34500000000004,4,1.6882012324087,0.838201232408702,17,1,0,17,0.951862504292757,1.25,50.6944444444444,2861,59,68,1,1,1.18070282658716
11.8,NAVIGATION,4,10.855602185067,1.33881823968596,4.00229964036975,0.423965546400907,-0.284158576996006,0.0377249588560866,0.51177734800996,0.363745261439075,-0.537335030280899,-0.00891711583771266,0.648936872847597,17.0217385424365,3.32427824343393,-11.917300956505,5.31575662023287,13.7453991780694,0.0602202849618315,0.253176453284892,0.0466420746937993,0.264386615301425,1,12.5,1.48000000000004,4,1.6504489545417,0.800448954541701,17,1,0,17,0.931307686590651,1.25,50.6944444444444,2861,59,68,1,1,1.1396053884313
11.9,NAVIGATION,4,10.8938242894743,1.29280108602765,4.00597584445052,0.369563261743241,-0.520899947587359,0.036615867336413,0.639730006774432,0.321714473426061,-0.712270692456894,-0.013645224827177,0.781675082054823,10.0217385424365,2.69432808175771,-12.0743586963354,5.26729539189835,13.8055302300299,0.0478487883171799,0.191370744869535,0.0502610921635899,0.203564353266528,1,12.5,1.61500000000005,4,1.63818444137544,0.788184441375441,18,1,0,18,0.895509917477942,1.25,51.4583333333333,2906,58,69,1,1,1.12635564218028
12,NAVIGATION,4,10.9277996650063,1.22297314186235,4.00930010908968,0.330636422241331,-0.758706900957481,0.0320101043272379,0.828239851765231,0.293655095799441,-0.889948742904155,-0.0186962895363318,0.937332188462602,3.02173854243649,1.64381157298795,-12.2611113575139,5.21756322779668,13.8833343483573,0.0369813264418897,0.131241841946674,0.0507063938635696,0.145475695432622,1,12.5,1.75000000000005,4,1.65820918299892,0.808209182998919,18,1,0,18,0.840706568921017,1.25,52.7256944444444,2981,56,70,1,1,1.13799716463943
12.1,NAVIGATION,4,10.9595016587546,1.12988441141508,4.01214580125796,0.31502921047163,-0.985369171111852,0.0277075946322394,1.03487367230418,0.28447575684548,-1.069540635942,-0.0243747311254181,1.10699492125369,-3.97826145756353,0.2539087651769,-12.3665234597935,5.16559869054349,13.9817338810295,0.0305534536261496,0.0841714648301496,0.0520823257576575,0.103590142757239,1,12.5,1.88500000000005,4,1.7156579530874,0.865657953087398,17,1,0,17,0.77573459216932,1.25,52.7256944444444,2981,56,70,1,1,1.2017269475205
12.2,NAVIGATION,4,10.9914132378247,1.01638617782012,4.01463998212875,0.321604705085379,-1.17622627752242,0.0237033507143843,1.21963096512936,0.307338197265159,-1.23015025260304,-0.0305353013368218,1.26832914344237,-10.9782614575636,-2.11242093491346,-10.1030278840763,5.11069433108439,14.0996628098338,0.0142665078202198,0.0539239750806251,0.054238652051206,0.0778020546657482,1,12.5,2.02000000000005,4,1.81198483772847,0.961984837728471,16,1,0,16,0.685060986679888,1.25,53.125,3009,51,71,1,0,1.30893483774005
12.3,NAVIGATION,4,11.0264127053868,0.888836340252578,4.01695865164691,0.362285923686418,-1.30522853107683,0.022663972862324,1.35476428374246,0.360198927456198,-1.34034614167304,-0.0362135709073921,1.388374038059,-17.9782614575635,-4.05399424437547,-6.79044931964511,5.05241409751392,14.2319483748593,0.00208699623022004,0.0351176105962028,0.0588775437697161,0.0685869323385025,1,12.5,2.15500000000005,4,1.94291469806997,1.09291469806997,15,1,0,15,0.581980514415712,1.25,53.6458333333333,3038,52,72,1,0,1.80155579379553
12.4,NAVIGATION,4,11.0676947753579,0.751465195907089,4.01903524249198,0.431715990581328,-1.38880841281231,0.0211879529609666,1.45451587594379,0.438941979087177,-1.40666899614202,-0.0412934689994195,1.47414140308661,-24.9782614575635,-5.80607996610772,-3.93600680779628,4.98925817232866,14.375410022185,-0.00722598850584903,0.0178605833297068,0.0624814219603861,0.065384581033726,1,12.5,2.29000000000006,4,2.10212985811991,1.25212985811991,13,1,0,13,0.486766697633286,1.17803229798235,53.6458333333333,3038,52,72,1,0,5.03959930396746
12.5,NAVIGATION,4,11.1179413838052,0.610934468078987,4.02072263536978,0.525358711059184,-1.4065128343029,0.0163078264997037,1.50151459318572,0.538701620112929,-1.44061648991742,-0.045447194056807,1.53871399356148,-31.9782614575635,-7.11682374913366,-1.89795515538032,4.92017953776748,14.524678010582,-0.0133429090537447,0.034103655614518,0.0617550205565107,0.0717967625469645,1,12.5,2.42500000000006,4,2.2806466627514,1.4306466627514,12,1,0,8,0.398215057239467,1.0967639415095,53.9930555555556,3064,46,73,1,0,NaN
12.6,NAVIGATION,4,11.1770404792694,0.483830455985712,4.02214273622368,0.613813969896423,-1.22531500232272,0.0126495838173256,1.37051977604407,0.638641699533585,-1.29092001456287,-0.0471431998960752,1.44102747568483,-38.9782614575634,-6.88487408347006,10.2834504528401,4.84721783598723,14.6649140691542,-0.0248277296371624,0.0656050122401549,0.0597927837134008,0.0921716375799218,1,12.5,2.56000000000006,4,2.46194885603904,1.61194885603904,12,0,0,0,0,0,54.4444444444444,3095,41,74,1,0,NaN
12.7,NAVIGATION,4,11.2455106229004,0.37545462735191,4.0233588484059,0.706904579733093,-1.03772894349884,0.0109310231359171,1.25567309929362,0.739609797953483,-1.14191572396688,-0.0488600081115036,1.36138953803247,-45.9782614575634,-6.96808218800495,10.2272169663692,4.76934807389349,14.7931863376313,-0.0327052182203908,0.10418678046804,0.0597910312474206,0.12449692341889,1,12.5,2.69500000000006,4,2.63715376283371,1.78715376283371,11,0,0,0,0,0,54.4444444444444,3095,41,74,1,0,NaN
12.8,NAVIGATION,4,11.3235302780212,0.285856042348296,4.02418633362742,0.804450687279897,-0.851551508825024,0.00822162880243364,1.17147278057471,0.842008762458491,-0.993887878849631,-0.050319191052072,1.30358117996895,-46.6291952536861,-7.05597537582947,10.1668504158262,4.68526068818654,14.9120904919062,-0.0375580751785937,0.142336370024607,0.0585408198545057,0.158421207015161,1,12.5,2.83000000000006,4,2.80309373063466,1.95309373063465,11,0,0,0,0,0,54.8784722222222,3121,40,75,0,0,NaN
12.9,NAVIGATION,4,11.411257320935,0.215625561479247,4.02455590029757,0.903488131205669,-0.650491136341208,0.00183810884146506,1.11329820817789,0.947174122477123,-0.847812697627301,-0.0512407818095815,1.272222781697,-39.6291952536861,-7.29555159601145,9.99678431023588,4.59387165141511,15.0246108388626,-0.043685991271454,0.197321561286092,0.0530788906510466,0.208953662362009,1,12.5,2.96500000000007,4,2.95719857578904,2.10719857578904,9,0,0,0,0,0,55.4513888888889,3153,41,76,1,0,NaN
13,NAVIGATION,4,11.5090535187447,0.165712205952865,4.02458654309221,1.00024664165254,-0.451465313577715,-0.000951093855368533,1.09741294783711,1.05047654321133,-0.71506601101707,-0.051618959881945,1.27180379185171,-32.6291952536861,-6.72908401115238,8.39144412870081,4.49407001845792,15.1345340470627,-0.050229901558791,0.263600697439355,0.0506678660265765,0.273085340779778,1,12.5,3.10000000000007,4,3.0971961973869,2.2471961973869,9,0,0,0,0,0,55.4513888888889,3153,41,76,1,0,6.93893977508854
13.1000000000001,NAVIGATION,4,11.615469045262,0.132518831436153,4.02415068432336,1.08317508231823,-0.294361126902503,-0.00464665737768357,1.12246974275978,1.13027430561932,-0.623044025892619,-0.050885543859118,1.29162424981787,-25.6291952536862,-5.11557472319323,5.678120016776,4.38659961579515,15.2460845047668,-0.0470992233010945,0.328682898990116,0.0462388864814344,0.335244417622659,1,12.5,3.23500000000007,4,3.22620019012099,2.37620019012099,9,0,0,0,0,0,55.8680555555556,3176,42,77,1,0,6.86798783132386
13.2000000000001,NAVIGATION,4,11.7286938023553,0.11263651364838,4.0235721962759,1.14833352784503,-0.170298635655717,-0.00498989498110922,1.16090327570006,1.19079272270366,-0.56448178378489,-0.0498378020808657,1.3187535020561,-18.6291952536862,-3.85071881734381,3.53267650665355,4.27285610179919,15.3610846294658,-0.0424591948586345,0.394183148129173,0.0448479070997565,0.398991819801231,1,12.5,3.37000000000007,4,3.34751934739438,2.49751934739438,8,0,0,0,0,0,56.3020833333333,3200,43,78,1,0,5.34984950050536
13.3000000000001,NAVIGATION,4,11.8472434109101,0.102574410936127,4.0228501495911,1.19681246349075,-0.0782308799084823,-0.00947472029104074,1.1994039826775,1.23628061060588,-0.530703523971435,-0.0484753675439541,1.34624880307255,-11.6291952536862,-2.90734339332503,1.93326584894648,4.15408605199088,15.4800856340752,-0.0394681471151338,0.452472644062953,0.0390006472529133,0.455862126906993,1,12.5,3.50500000000007,4,3.46455093526619,2.61455093526619,8,0,0,0,0,0,56.3020833333333,3200,43,78,1,0,4.28226563350574
13.4000000000001,NAVIGATION,4,11.9698658563572,0.0998875025207334,4.02167653918293,1.23521083879728,-0.0102875964958523,-0.0133943768547076,1.23532629707915,1.27028166150962,-0.515667913218495,-0.0460355856718721,1.37173181469226,-4.62919525368617,-2.16390144586778,0.742927608474532,4.03143009380864,15.6027546999814,-0.0350708227123388,0.505380316722643,0.0326412088171646,0.50764621110518,1,12.5,3.64000000000008,4,3.57965201903987,2.72965201903987,8,0,0,0,0,0,56.7881944444444,3223,48,79,1,0,4.20902132411828
13.5000000000001,NAVIGATION,4,12.0957458055448,0.102714917380707,4.02024431505353,1.26549531592892,0.0376035844824545,-0.0148855797261735,1.26614138416204,1.29516239257875,-0.514817954424153,-0.0429902431056536,1.39439281063481,1.70201570801394,-1.58116662635075,-0.110237561039296,3.90565756326203,15.7286778973938,-0.0296670766498243,0.552421538906607,0.0281046633794801,0.553931010314971,1,12.5,3.77500000000008,4,3.69452419318854,2.84452419318854,7,0,0,0,0,0,57.0833333333333,3240,48,80,1,0,4.15032787185108
13.6000000000001,NAVIGATION,4,12.2242827905811,0.108693227056136,4.01878560145584,1.29189297995213,0.0677428449727443,-0.0148497907896465,1.29375309892618,1.31268237512646,-0.522380326630641,-0.0399073866409963,1.41336790084072,3.0016631242114,-1.08215546191768,-0.666575967465864,3.77732809826365,15.8573643762638,-0.0207893951743293,0.590123171603385,0.0250575958513498,0.591020676224447,1,12.5,3.91000000000008,4,3.81133914266643,2.96133914266643,8,0,0,0,0,0,57.0833333333333,3240,48,80,1,0,4.02662723570324
13.7000000000001,NAVIGATION,4,12.3549822888694,0.115391352027813,4.01720657925052,1.31154735285361,0.0655439346196656,-0.017068579646309,1.31329501733384,1.32429283168191,-0.53242524948539,-0.0365500391766487,1.4277829161667,2.86094832365636,-0.712918369629908,-0.678871641308088,3.64688433391414,15.9882450848048,-0.0127454788283017,0.597969184105056,0.0194814595303397,0.598422191797113,1,12.5,4.04500000000008,4,3.93232123931013,3.08232123931013,8,0,0,0,0,0,57.5520833333333,3264,51,81,1,0,3.86340215090363
13.8000000000001,NAVIGATION,4,12.4874552247383,0.121118635857699,4.01538090061597,1.32826484163405,0.0529802408350779,-0.0191702994227222,1.32945924940181,1.33113755498232,-0.540829709605684,-0.032596278563267,1.43718004524577,2.28413478268015,-0.405406232581028,-0.518322350523319,3.51466600038663,16.1208551085438,-0.0028727133482705,0.593809950440762,0.0134259791405448,0.59396865796128,1,12.5,4.18000000000008,4,4.05892989243131,3.20892989243131,7,0,0,0,0,0,57.9166666666667,3282,54,82,1,0,3.79192491032668
13.9000000000001,NAVIGATION,4,12.6214625716956,0.124707054103859,4.01336083351537,1.34327853112803,0.0301193927072,-0.021618850622493,1.3437900746429,1.33395915446466,-0.544735511202022,-0.0281624347854101,1.44117206664493,1.28448785897312,-0.136839059648281,-0.184161453434332,3.38086461066828,16.2549270568938,0.00931937666337906,0.574854903909222,0.00654358416291705,0.574967677198964,1,12.5,4.31500000000008,4,4.19207426468363,3.34207426468363,7,0,0,0,0,0,57.9166666666667,3282,54,82,1,0,3.66973118861886
14.0000000000001,NAVIGATION,4,12.7566023833665,0.125857313775805,4.01112352103177,1.35376870513648,0.00540917097125426,-0.0228844789149336,1.35397291904702,1.3338818208532,-0.543397462803436,-0.0231749141785194,1.44050636625842,0.228932030145793,0.0463909187211515,0.182305556062505,3.24585765179788,16.3900916725844,0.0198868842832794,0.54880663377469,0.000290435263585733,0.549166908866736,1,12.5,4.45000000000009,4,4.3317639001562,3.4817639001562,6,0,0,0,0,0,58.3333333333333,3306,54,83,1,0,3.53893860453662
14.1000000000001,NAVIGATION,4,12.8922001967802,0.123693484118602,4.00897826926598,1.35771480112093,-0.0308350777692223,-0.0222670195672537,1.35824743819537,1.33266214628558,-0.534611638544267,-0.0183813270870336,1.43601388342695,-1.30102150868144,0.11322563672631,0.748284489734129,3.11027334879518,16.5257268373773,0.0250526548353462,0.503776560775045,-0.00388569248022007,0.504414073263903,1,12.5,4.58500000000009,4,4.47852179098417,3.62852179098417,7,0,0,0,0,0,58.7847222222222,3330,56,84,1,0,3.48664698382808
14.2000000000001,NAVIGATION,4,13.0290901112135,0.118340036518868,4.00675966960714,1.37247717355224,-0.0626614486213641,-0.0219330639044683,1.37408191471888,1.32830174416191,-0.518587036929516,-0.0133573061299151,1.42600717250719,-2.61406541209155,0.358653420076979,1.24669998787246,2.97327355362166,16.6627423025783,0.0441754293903366,0.455925588308152,-0.00857575777455316,0.458140976400674,1,12.5,4.72000000000009,4,4.63198191473403,3.78198191473403,6,0,0,0,0,0,58.7847222222222,3330,56,84,1,0,3.45897053601912
14.3000000000001,NAVIGATION,4,13.1669265101086,0.109917105787652,4.00448735113903,1.38200788534836,-0.0910048715159539,-0.0236845332365274,1.38520346480916,1.32177129001811,-0.495486525970843,-0.00813327061611168,1.41161339984632,-3.76747345412889,0.507429433852522,1.69603751343367,2.8352085118365,16.8008560885182,0.0602365953302534,0.404481654454889,-0.0155512626204157,0.409237947869738,1,12.5,4.85500000000009,4,4.79172440559278,3.94172440559278,6,0,0,0,0,0,59.21875,3352,59,85,1,0,3.54495508386299
14.4000000000001,NAVIGATION,4,13.3053175085586,0.098170761460228,4.00212803675948,1.38387693888654,-0.128052053017462,-0.0231925457485319,1.3899822317002,1.31412718502925,-0.464507880690663,-0.00259980863744977,1.39380938031769,-5.28660419092235,0.520046183213899,2.3059429506866,2.69647098197385,16.9397687477774,0.0697497538572879,0.336455827673201,-0.0205927371110821,0.344226107319211,1,12.5,4.99000000000009,4,4.95767426493159,4.10767426493159,6,0,0,0,0,0,59.6180555555556,3375,59,86,1,0,3.64201711466655
14.5000000000001,NAVIGATION,4,13.4444090704098,0.0840035415203534,3.9997334388629,1.39268289526369,-0.146590112574247,-0.0241191347243492,1.40058417830719,1.30505546931882,-0.42762626096706,0.00314187599299038,1.37333312362747,-6.0086769024721,0.647945686520629,2.62006588331995,2.55697118979593,17.0796012516963,0.0876274259448696,0.281036148392812,-0.0272610107173396,0.29564006018556,0,12.5,5,4,5.00588950568344,NaN,0,0,0,0,0,0,59.6180555555556,3375,59,86,1,0,3.73060933512593
